TRLN,RATE,NBPS,REPL,GTEE,KEEP,MTHD,STEE
2M,1e-07,0,1,"[20,50)",100,mpest,0.173913
2M,1e-07,0,1,"[20,50)",100,caml,0.130435
2M,1e-07,0,1,"[20,50)",100,svdquartets,0.173913
2M,1e-07,0,1,"[20,50)",50,astral,0.173913
2M,1e-07,0,1,"[20,50)",50,astrid,0.173913
2M,1e-07,0,1,"[20,50)",50,mpest,0.217391
2M,1e-07,0,1,"[20,50)",50,caml,0.217391
2M,1e-07,0,1,"[20,50)",50,svdquartets,0.217391
2M,1e-07,0,2,"[20,50)",1000,astral,0.0
2M,1e-07,0,2,"[20,50)",1000,astrid,0.0
2M,1e-07,0,2,"[20,50)",1000,mpest,0.0
2M,1e-07,0,2,"[20,50)",1000,caml,0.043478
2M,1e-07,0,2,"[20,50)",1000,svdquartets,0.130435
2M,1e-07,0,2,"[20,50)",750,astral,0.0
2M,1e-07,0,2,"[20,50)",750,astrid,0.043478
2M,1e-07,0,2,"[20,50)",750,mpest,0.0
2M,1e-07,0,2,"[20,50)",750,caml,0.043478
2M,1e-07,0,2,"[20,50)",750,svdquartets,0.086957
2M,1e-07,0,2,"[20,50)",500,astral,0.043478
2M,1e-07,0,2,"[20,50)",500,astrid,0.043478
2M,1e-07,0,2,"[20,50)",500,mpest,0.043478
2M,1e-07,0,2,"[20,50)",500,caml,0.043478
2M,1e-07,0,2,"[20,50)",500,svdquartets,0.130435
2M,1e-07,0,2,"[20,50)",250,astral,0.0
2M,1e-07,0,2,"[20,50)",250,astrid,0.0
2M,1e-07,0,2,"[20,50)",250,mpest,0.0
2M,1e-07,0,2,"[20,50)",250,caml,0.043478
2M,1e-07,0,2,"[20,50)",250,svdquartets,0.043478
2M,1e-07,0,2,"[20,50)",100,astral,0.0
2M,1e-07,0,2,"[20,50)",100,astrid,0.0
2M,1e-07,0,2,"[20,50)",100,mpest,0.0
2M,1e-07,0,2,"[20,50)",100,caml,0.043478
2M,1e-07,0,2,"[20,50)",100,svdquartets,0.130435
2M,1e-07,0,2,"[20,50)",50,astral,0.0
2M,1e-07,0,2,"[20,50)",50,astrid,0.0
2M,1e-07,0,2,"[20,50)",50,mpest,0.130435
2M,1e-07,0,2,"[20,50)",50,caml,0.217391
2M,1e-07,0,2,"[20,50)",50,svdquartets,0.173913
2M,1e-07,0,3,"[20,50)",1000,astral,0.0
2M,1e-07,0,3,"[20,50)",1000,astrid,0.0
2M,1e-07,0,3,"[20,50)",1000,mpest,0.0
2M,1e-07,0,3,"[20,50)",1000,caml,0.0
2M,1e-07,0,3,"[20,50)",1000,svdquartets,0.173913
2M,1e-07,0,3,"[20,50)",750,astral,0.0
2M,1e-07,0,3,"[20,50)",750,astrid,0.0
2M,1e-07,0,3,"[20,50)",750,mpest,0.0
2M,1e-07,0,3,"[20,50)",750,caml,0.0
2M,1e-07,0,3,"[20,50)",750,svdquartets,0.173913
2M,1e-07,0,3,"[20,50)",500,astral,0.0
2M,1e-07,0,3,"[20,50)",500,astrid,0.0
2M,1e-07,0,3,"[20,50)",500,mpest,0.0
2M,1e-07,0,3,"[20,50)",500,caml,0.0
2M,1e-07,0,3,"[20,50)",500,svdquartets,0.130435
2M,1e-07,0,3,"[20,50)",250,astral,0.0
2M,1e-07,0,3,"[20,50)",250,astrid,0.043478
2M,1e-07,0,3,"[20,50)",250,mpest,0.043478
2M,1e-07,0,3,"[20,50)",250,caml,0.043478
2M,1e-07,0,3,"[20,50)",250,svdquartets,0.130435
2M,1e-07,0,3,"[20,50)",100,astral,0.0
2M,1e-07,0,3,"[20,50)",100,astrid,0.0
2M,1e-07,0,3,"[20,50)",100,mpest,0.043478
2M,1e-07,0,3,"[20,50)",100,caml,0.043478
2M,1e-07,0,3,"[20,50)",100,svdquartets,0.043478
2M,1e-07,0,3,"[20,50)",50,astral,0.043478
2M,1e-07,0,3,"[20,50)",50,astrid,0.130435
2M,1e-07,0,3,"[20,50)",50,mpest,0.130435
2M,1e-07,0,3,"[20,50)",50,caml,0.173913
2M,1e-07,0,3,"[20,50)",50,svdquartets,0.086957
2M,1e-07,0,4,"[20,50)",1000,astral,0.0
2M,1e-07,0,4,"[20,50)",1000,astrid,0.0
2M,1e-07,0,4,"[20,50)",1000,mpest,0.0
2M,1e-07,0,4,"[20,50)",1000,caml,0.0
2M,1e-07,0,4,"[20,50)",1000,svdquartets,0.0
2M,1e-07,0,4,"[20,50)",750,astral,0.0
2M,1e-07,0,4,"[20,50)",750,astrid,0.0
2M,1e-07,0,4,"[20,50)",750,mpest,0.0
2M,1e-07,0,4,"[20,50)",750,caml,0.0
2M,1e-07,0,4,"[20,50)",750,svdquartets,0.0
2M,1e-07,0,4,"[20,50)",500,astral,0.0
2M,1e-07,0,4,"[20,50)",500,astrid,0.0
2M,1e-07,0,4,"[20,50)",500,mpest,0.0
2M,1e-07,0,4,"[20,50)",500,caml,0.0
2M,1e-07,0,4,"[20,50)",500,svdquartets,0.0
2M,1e-07,0,4,"[20,50)",250,astral,0.0
2M,1e-07,0,4,"[20,50)",250,astrid,0.0
2M,1e-07,0,4,"[20,50)",250,mpest,0.0
2M,1e-07,0,4,"[20,50)",250,caml,0.0
2M,1e-07,0,4,"[20,50)",250,svdquartets,0.0
2M,1e-07,0,4,"[20,50)",100,astral,0.0
2M,1e-07,0,4,"[20,50)",100,astrid,0.0
2M,1e-07,0,4,"[20,50)",100,mpest,0.0
2M,1e-07,0,4,"[20,50)",100,caml,0.086957
2M,1e-07,0,4,"[20,50)",100,svdquartets,0.043478
2M,1e-07,0,4,"[20,50)",50,astral,0.0
2M,1e-07,0,4,"[20,50)",50,astrid,0.0
2M,1e-07,0,4,"[20,50)",50,mpest,0.043478
2M,1e-07,0,4,"[20,50)",50,caml,0.043478
2M,1e-07,0,4,"[20,50)",50,svdquartets,0.043478
2M,1e-07,0,5,"[50,80)",1000,astral,0.0
2M,1e-07,0,5,"[50,80)",1000,astrid,0.086957
2M,1e-07,0,5,"[50,80)",1000,mpest,0.086957
2M,1e-07,0,5,"[50,80)",1000,caml,0.043478
2M,1e-07,0,5,"[50,80)",1000,svdquartets,0.0
2M,1e-07,0,5,"[50,80)",750,astral,0.086957
2M,1e-07,0,5,"[50,80)",750,astrid,0.043478
2M,1e-07,0,5,"[50,80)",750,mpest,0.086957
2M,1e-07,0,5,"[50,80)",750,caml,0.043478
2M,1e-07,0,5,"[50,80)",750,svdquartets,0.0
2M,1e-07,0,5,"[50,80)",500,astral,0.086957
2M,1e-07,0,5,"[50,80)",500,astrid,0.043478
2M,1e-07,0,5,"[50,80)",500,mpest,0.086957
2M,1e-07,0,5,"[50,80)",500,caml,0.043478
2M,1e-07,0,5,"[50,80)",500,svdquartets,0.043478
2M,1e-07,0,5,"[50,80)",250,astral,0.086957
2M,1e-07,0,5,"[50,80)",250,astrid,0.086957
2M,1e-07,0,5,"[50,80)",250,mpest,0.086957
2M,1e-07,0,5,"[50,80)",250,caml,0.043478
2M,1e-07,0,5,"[50,80)",250,svdquartets,0.0
2M,1e-07,0,5,"[50,80)",100,astral,0.086957
2M,1e-07,0,5,"[50,80)",100,astrid,0.086957
2M,1e-07,0,5,"[50,80)",100,mpest,0.086957
2M,1e-07,0,5,"[50,80)",100,caml,0.130435
2M,1e-07,0,5,"[50,80)",100,svdquartets,0.173913
2M,1e-07,0,5,"[50,80)",50,astral,0.086957
2M,1e-07,0,5,"[50,80)",50,astrid,0.130435
2M,1e-07,0,5,"[50,80)",50,mpest,0.130435
2M,1e-07,0,5,"[50,80)",50,caml,0.26087
2M,1e-07,0,5,"[50,80)",50,svdquartets,0.217391
2M,1e-07,0,6,"[20,50)",1000,astral,0.043478
2M,1e-07,0,6,"[20,50)",1000,astrid,0.043478
2M,1e-07,0,6,"[20,50)",1000,mpest,0.086957
2M,1e-07,0,6,"[20,50)",1000,caml,0.173913
2M,1e-07,0,6,"[20,50)",1000,svdquartets,0.26087
2M,1e-07,0,6,"[20,50)",750,astral,0.086957
2M,1e-07,0,6,"[20,50)",750,astrid,0.086957
2M,1e-07,0,6,"[20,50)",750,mpest,0.173913
2M,1e-07,0,6,"[20,50)",750,caml,0.173913
2M,1e-07,0,6,"[20,50)",750,svdquartets,0.173913
2M,1e-07,0,6,"[20,50)",500,astral,0.086957
2M,1e-07,0,6,"[20,50)",500,astrid,0.086957
2M,1e-07,0,6,"[20,50)",500,mpest,0.130435
2M,1e-07,0,6,"[20,50)",500,caml,0.217391
2M,1e-07,0,6,"[20,50)",500,svdquartets,0.173913
2M,1e-07,0,6,"[20,50)",250,astral,0.086957
2M,1e-07,0,6,"[20,50)",250,astrid,0.043478
2M,1e-07,0,6,"[20,50)",250,mpest,0.173913
2M,1e-07,0,6,"[20,50)",250,caml,0.217391
2M,1e-07,0,6,"[20,50)",250,svdquartets,0.173913
2M,1e-07,0,6,"[20,50)",100,astral,0.086957
2M,1e-07,0,6,"[20,50)",100,astrid,0.130435
2M,1e-07,0,6,"[20,50)",100,mpest,0.217391
2M,1e-07,0,6,"[20,50)",100,caml,0.217391
2M,1e-07,0,6,"[20,50)",100,svdquartets,0.26087
2M,1e-07,0,6,"[20,50)",50,astral,0.173913
2M,1e-07,0,6,"[20,50)",50,astrid,0.173913
2M,1e-07,0,6,"[20,50)",50,mpest,0.304348
2M,1e-07,0,6,"[20,50)",50,caml,0.217391
2M,1e-07,0,6,"[20,50)",50,svdquartets,0.347826
2M,1e-07,0,7,"[20,50)",1000,astral,0.0
2M,1e-07,0,7,"[20,50)",1000,astrid,0.043478
2M,1e-07,0,7,"[20,50)",1000,mpest,0.0
2M,1e-07,0,7,"[20,50)",1000,caml,0.086957
2M,1e-07,0,7,"[20,50)",1000,svdquartets,0.086957
2M,1e-07,0,7,"[20,50)",750,astral,0.043478
2M,1e-07,0,7,"[20,50)",750,astrid,0.086957
2M,1e-07,0,7,"[20,50)",750,mpest,0.043478
2M,1e-07,0,7,"[20,50)",750,caml,0.043478
2M,1e-07,0,7,"[20,50)",750,svdquartets,0.086957
2M,1e-07,0,7,"[20,50)",500,astral,0.043478
2M,1e-07,0,7,"[20,50)",500,astrid,0.043478
2M,1e-07,0,7,"[20,50)",500,mpest,0.043478
2M,1e-07,0,7,"[20,50)",500,caml,0.043478
2M,1e-07,0,7,"[20,50)",500,svdquartets,0.086957
2M,1e-07,0,7,"[20,50)",250,astral,0.043478
2M,1e-07,0,7,"[20,50)",250,astrid,0.043478
2M,1e-07,0,7,"[20,50)",250,mpest,0.0
2M,1e-07,0,7,"[20,50)",250,caml,0.0
2M,1e-07,0,7,"[20,50)",250,svdquartets,0.130435
2M,1e-07,0,7,"[20,50)",100,astral,0.086957
2M,1e-07,0,7,"[20,50)",100,astrid,0.086957
2M,1e-07,0,7,"[20,50)",100,mpest,0.086957
2M,1e-07,0,7,"[20,50)",100,caml,0.130435
2M,1e-07,0,7,"[20,50)",100,svdquartets,0.26087
2M,1e-07,0,7,"[20,50)",50,astral,0.086957
2M,1e-07,0,7,"[20,50)",50,astrid,0.130435
2M,1e-07,0,7,"[20,50)",50,mpest,0.173913
2M,1e-07,0,7,"[20,50)",50,caml,0.130435
2M,1e-07,0,7,"[20,50)",50,svdquartets,0.26087
2M,1e-07,0,8,"[50,80)",1000,astral,0.0
2M,1e-07,0,8,"[50,80)",1000,astrid,0.0
2M,1e-07,0,8,"[50,80)",1000,mpest,0.0
2M,1e-07,0,8,"[50,80)",1000,caml,0.043478
2M,1e-07,0,8,"[50,80)",1000,svdquartets,0.043478
2M,1e-07,0,8,"[50,80)",750,astral,0.0
2M,1e-07,0,8,"[50,80)",750,astrid,0.0
2M,1e-07,0,8,"[50,80)",750,mpest,0.0
2M,1e-07,0,8,"[50,80)",750,caml,0.043478
2M,1e-07,0,8,"[50,80)",750,svdquartets,0.086957
2M,1e-07,0,8,"[50,80)",500,astral,0.0
2M,1e-07,0,8,"[50,80)",500,astrid,0.0
2M,1e-07,0,8,"[50,80)",500,mpest,0.086957
2M,1e-07,0,8,"[50,80)",500,caml,0.043478
2M,1e-07,0,8,"[50,80)",500,svdquartets,0.130435
2M,1e-07,0,8,"[50,80)",250,astral,0.0
2M,1e-07,0,8,"[50,80)",250,astrid,0.0
2M,1e-07,0,8,"[50,80)",250,mpest,0.043478
2M,1e-07,0,8,"[50,80)",250,caml,0.0
2M,1e-07,0,8,"[50,80)",250,svdquartets,0.043478
2M,1e-07,0,8,"[50,80)",100,astral,0.043478
2M,1e-07,0,8,"[50,80)",100,astrid,0.0
2M,1e-07,0,8,"[50,80)",100,mpest,0.086957
2M,1e-07,0,8,"[50,80)",100,caml,0.0
2M,1e-07,0,8,"[50,80)",100,svdquartets,0.043478
2M,1e-07,0,8,"[50,80)",50,astral,0.086957
2M,1e-07,0,8,"[50,80)",50,astrid,0.086957
2M,1e-07,0,8,"[50,80)",50,mpest,0.217391
2M,1e-07,0,8,"[50,80)",50,caml,0.130435
2M,1e-07,0,8,"[50,80)",50,svdquartets,0.26087
2M,1e-07,0,9,"[20,50)",1000,astral,0.0
2M,1e-07,0,9,"[20,50)",1000,astrid,0.0
2M,1e-07,0,9,"[20,50)",1000,mpest,0.0
2M,1e-07,0,9,"[20,50)",1000,caml,0.086957
2M,1e-07,0,9,"[20,50)",1000,svdquartets,0.173913
2M,1e-07,0,9,"[20,50)",750,astral,0.0
2M,1e-07,0,9,"[20,50)",750,astrid,0.0
2M,1e-07,0,9,"[20,50)",750,mpest,0.0
2M,1e-07,0,9,"[20,50)",750,caml,0.086957
2M,1e-07,0,9,"[20,50)",750,svdquartets,0.173913
2M,1e-07,0,9,"[20,50)",500,astral,0.0
2M,1e-07,0,9,"[20,50)",500,astrid,0.043478
2M,1e-07,0,9,"[20,50)",500,mpest,0.0
2M,1e-07,0,9,"[20,50)",500,caml,0.043478
2M,1e-07,0,9,"[20,50)",500,svdquartets,0.173913
2M,1e-07,0,9,"[20,50)",250,astral,0.086957
2M,1e-07,0,9,"[20,50)",250,astrid,0.086957
2M,1e-07,0,9,"[20,50)",250,mpest,0.086957
2M,1e-07,0,9,"[20,50)",250,caml,0.086957
2M,1e-07,0,9,"[20,50)",250,svdquartets,0.173913
2M,1e-07,0,9,"[20,50)",100,astral,0.130435
2M,1e-07,0,9,"[20,50)",100,astrid,0.086957
2M,1e-07,0,9,"[20,50)",100,mpest,0.086957
2M,1e-07,0,9,"[20,50)",100,caml,0.130435
2M,1e-07,0,9,"[20,50)",100,svdquartets,0.217391
2M,1e-07,0,9,"[20,50)",50,astral,0.130435
2M,1e-07,0,9,"[20,50)",50,astrid,0.086957
2M,1e-07,0,9,"[20,50)",50,mpest,0.130435
2M,1e-07,0,9,"[20,50)",50,caml,0.130435
2M,1e-07,0,9,"[20,50)",50,svdquartets,0.217391
2M,1e-07,0,10,"[20,50)",1000,astral,0.086957
2M,1e-07,0,10,"[20,50)",1000,astrid,0.086957
2M,1e-07,0,10,"[20,50)",1000,mpest,0.086957
2M,1e-07,0,10,"[20,50)",1000,caml,0.086957
2M,1e-07,0,10,"[20,50)",1000,svdquartets,0.043478
2M,1e-07,0,10,"[20,50)",750,astral,0.086957
2M,1e-07,0,10,"[20,50)",750,astrid,0.086957
2M,1e-07,0,10,"[20,50)",750,mpest,0.086957
2M,1e-07,0,10,"[20,50)",750,caml,0.086957
2M,1e-07,0,10,"[20,50)",750,svdquartets,0.086957
2M,1e-07,0,10,"[20,50)",500,astral,0.043478
2M,1e-07,0,10,"[20,50)",500,astrid,0.086957
2M,1e-07,0,10,"[20,50)",500,mpest,0.043478
2M,1e-07,0,10,"[20,50)",500,caml,0.086957
2M,1e-07,0,10,"[20,50)",500,svdquartets,0.130435
2M,1e-07,0,10,"[20,50)",250,astral,0.043478
2M,1e-07,0,10,"[20,50)",250,astrid,0.043478
2M,1e-07,0,10,"[20,50)",250,mpest,0.043478
2M,1e-07,0,10,"[20,50)",250,caml,0.086957
2M,1e-07,0,10,"[20,50)",250,svdquartets,0.086957
2M,1e-07,0,10,"[20,50)",100,astral,0.086957
2M,1e-07,0,10,"[20,50)",100,astrid,0.043478
2M,1e-07,0,10,"[20,50)",100,mpest,0.043478
2M,1e-07,0,10,"[20,50)",100,caml,0.130435
2M,1e-07,0,10,"[20,50)",100,svdquartets,0.130435
2M,1e-07,0,10,"[20,50)",50,astral,0.086957
2M,1e-07,0,10,"[20,50)",50,astrid,0.0
2M,1e-07,0,10,"[20,50)",50,mpest,0.086957
2M,1e-07,0,10,"[20,50)",50,caml,0.130435
2M,1e-07,0,10,"[20,50)",50,svdquartets,0.130435
2M,1e-07,0,11,"[20,50)",1000,astral,0.0
2M,1e-07,0,11,"[20,50)",1000,astrid,0.0
2M,1e-07,0,11,"[20,50)",1000,mpest,0.0
2M,1e-07,0,11,"[20,50)",1000,caml,0.0
2M,1e-07,0,11,"[20,50)",1000,svdquartets,0.043478
2M,1e-07,0,11,"[20,50)",750,astral,0.0
2M,1e-07,0,11,"[20,50)",750,astrid,0.0
2M,1e-07,0,11,"[20,50)",750,mpest,0.0
2M,1e-07,0,11,"[20,50)",750,caml,0.0
2M,1e-07,0,11,"[20,50)",750,svdquartets,0.130435
2M,1e-07,0,11,"[20,50)",500,astral,0.0
2M,1e-07,0,11,"[20,50)",500,astrid,0.0
2M,1e-07,0,11,"[20,50)",500,mpest,0.0
2M,1e-07,0,11,"[20,50)",500,caml,0.043478
2M,1e-07,0,11,"[20,50)",500,svdquartets,0.130435
2M,1e-07,0,11,"[20,50)",250,astral,0.0
2M,1e-07,0,11,"[20,50)",250,astrid,0.043478
2M,1e-07,0,11,"[20,50)",250,mpest,0.0
2M,1e-07,0,11,"[20,50)",250,caml,0.043478
2M,1e-07,0,11,"[20,50)",250,svdquartets,0.086957
2M,1e-07,0,11,"[20,50)",100,astral,0.130435
2M,1e-07,0,11,"[20,50)",100,astrid,0.086957
2M,1e-07,0,11,"[20,50)",100,mpest,0.086957
2M,1e-07,0,11,"[20,50)",100,caml,0.173913
2M,1e-07,0,11,"[20,50)",100,svdquartets,0.130435
2M,1e-07,0,11,"[20,50)",50,astral,0.130435
2M,1e-07,0,11,"[20,50)",50,astrid,0.130435
2M,1e-07,0,11,"[20,50)",50,mpest,0.130435
2M,1e-07,0,11,"[20,50)",50,caml,0.26087
2M,1e-07,0,11,"[20,50)",50,svdquartets,0.304348
2M,1e-07,0,12,"[20,50)",1000,astral,0.0
2M,1e-07,0,12,"[20,50)",1000,astrid,0.043478
2M,1e-07,0,12,"[20,50)",1000,mpest,0.0
2M,1e-07,0,12,"[20,50)",1000,caml,0.043478
2M,1e-07,0,12,"[20,50)",1000,svdquartets,0.043478
2M,1e-07,0,12,"[20,50)",750,astral,0.0
2M,1e-07,0,12,"[20,50)",750,astrid,0.0
2M,1e-07,0,12,"[20,50)",750,mpest,0.0
2M,1e-07,0,12,"[20,50)",750,caml,0.043478
2M,1e-07,0,12,"[20,50)",750,svdquartets,0.043478
2M,1e-07,0,12,"[20,50)",500,astral,0.0
2M,1e-07,0,12,"[20,50)",500,astrid,0.0
2M,1e-07,0,12,"[20,50)",500,mpest,0.0
2M,1e-07,0,12,"[20,50)",500,caml,0.043478
2M,1e-07,0,12,"[20,50)",500,svdquartets,0.043478
2M,1e-07,0,12,"[20,50)",250,astral,0.086957
2M,1e-07,0,12,"[20,50)",250,astrid,0.043478
2M,1e-07,0,12,"[20,50)",250,mpest,0.086957
2M,1e-07,0,12,"[20,50)",250,caml,0.043478
2M,1e-07,0,12,"[20,50)",250,svdquartets,0.043478
2M,1e-07,0,12,"[20,50)",100,astral,0.086957
2M,1e-07,0,12,"[20,50)",100,astrid,0.043478
2M,1e-07,0,12,"[20,50)",100,mpest,0.086957
2M,1e-07,0,12,"[20,50)",100,caml,0.086957
2M,1e-07,0,12,"[20,50)",100,svdquartets,0.043478
2M,1e-07,0,12,"[20,50)",50,astral,0.130435
2M,1e-07,0,12,"[20,50)",50,astrid,0.086957
2M,1e-07,0,12,"[20,50)",50,mpest,0.086957
2M,1e-07,0,12,"[20,50)",50,caml,0.130435
2M,1e-07,0,12,"[20,50)",50,svdquartets,0.217391
2M,1e-07,0,13,"[20,50)",1000,astral,0.043478
2M,1e-07,0,13,"[20,50)",1000,astrid,0.0
2M,1e-07,0,13,"[20,50)",1000,mpest,0.0
2M,1e-07,0,13,"[20,50)",1000,caml,0.043478
2M,1e-07,0,13,"[20,50)",1000,svdquartets,0.26087
2M,1e-07,0,13,"[20,50)",750,astral,0.043478
2M,1e-07,0,13,"[20,50)",750,astrid,0.043478
2M,1e-07,0,13,"[20,50)",750,mpest,0.043478
2M,1e-07,0,13,"[20,50)",750,caml,0.043478
2M,1e-07,0,13,"[20,50)",750,svdquartets,0.173913
2M,1e-07,0,13,"[20,50)",500,astral,0.043478
2M,1e-07,0,13,"[20,50)",500,astrid,0.043478
2M,1e-07,0,13,"[20,50)",500,mpest,0.043478
2M,1e-07,0,13,"[20,50)",500,caml,0.086957
2M,1e-07,0,13,"[20,50)",500,svdquartets,0.217391
2M,1e-07,0,13,"[20,50)",250,astral,0.0
2M,1e-07,0,13,"[20,50)",250,astrid,0.043478
2M,1e-07,0,13,"[20,50)",250,mpest,0.0
2M,1e-07,0,13,"[20,50)",250,caml,0.043478
2M,1e-07,0,13,"[20,50)",250,svdquartets,0.26087
2M,1e-07,0,13,"[20,50)",100,astral,0.043478
2M,1e-07,0,13,"[20,50)",100,astrid,0.086957
2M,1e-07,0,13,"[20,50)",100,mpest,0.086957
2M,1e-07,0,13,"[20,50)",100,caml,0.217391
2M,1e-07,0,13,"[20,50)",100,svdquartets,0.26087
2M,1e-07,0,13,"[20,50)",50,astral,0.086957
2M,1e-07,0,13,"[20,50)",50,astrid,0.217391
2M,1e-07,0,13,"[20,50)",50,mpest,0.217391
2M,1e-07,0,13,"[20,50)",50,caml,0.217391
2M,1e-07,0,13,"[20,50)",50,svdquartets,0.217391
2M,1e-07,0,14,"[20,50)",1000,astral,0.086957
2M,1e-07,0,14,"[20,50)",1000,astrid,0.086957
2M,1e-07,0,14,"[20,50)",1000,mpest,0.086957
2M,1e-07,0,14,"[20,50)",1000,caml,0.043478
2M,1e-07,0,14,"[20,50)",1000,svdquartets,0.086957
2M,1e-07,0,14,"[20,50)",750,astral,0.086957
2M,1e-07,0,14,"[20,50)",750,astrid,0.086957
2M,1e-07,0,14,"[20,50)",750,mpest,0.086957
2M,1e-07,0,14,"[20,50)",750,caml,0.086957
2M,1e-07,0,14,"[20,50)",750,svdquartets,0.086957
2M,1e-07,0,14,"[20,50)",500,astral,0.043478
2M,1e-07,0,14,"[20,50)",500,astrid,0.043478
2M,1e-07,0,14,"[20,50)",500,mpest,0.086957
2M,1e-07,0,14,"[20,50)",500,caml,0.043478
2M,1e-07,0,14,"[20,50)",500,svdquartets,0.173913
2M,1e-07,0,14,"[20,50)",250,astral,0.086957
2M,1e-07,0,14,"[20,50)",250,astrid,0.043478
2M,1e-07,0,14,"[20,50)",250,mpest,0.043478
2M,1e-07,0,14,"[20,50)",250,caml,0.173913
2M,1e-07,0,14,"[20,50)",250,svdquartets,0.086957
2M,1e-07,0,14,"[20,50)",100,astral,0.130435
2M,1e-07,0,14,"[20,50)",100,astrid,0.086957
2M,1e-07,0,14,"[20,50)",100,mpest,0.086957
2M,1e-07,0,14,"[20,50)",100,caml,0.043478
2M,1e-07,0,14,"[20,50)",100,svdquartets,0.086957
2M,1e-07,0,14,"[20,50)",50,astral,0.130435
2M,1e-07,0,14,"[20,50)",50,astrid,0.130435
2M,1e-07,0,14,"[20,50)",50,mpest,0.130435
2M,1e-07,0,14,"[20,50)",50,caml,0.217391
2M,1e-07,0,14,"[20,50)",50,svdquartets,0.173913
2M,1e-07,0,15,"[20,50)",1000,astral,0.0
2M,1e-07,0,15,"[20,50)",1000,astrid,0.043478
2M,1e-07,0,15,"[20,50)",1000,mpest,0.043478
2M,1e-07,0,15,"[20,50)",1000,caml,0.043478
2M,1e-07,0,15,"[20,50)",1000,svdquartets,0.086957
2M,1e-07,0,15,"[20,50)",750,astral,0.0
2M,1e-07,0,15,"[20,50)",750,astrid,0.043478
2M,1e-07,0,15,"[20,50)",750,mpest,0.043478
2M,1e-07,0,15,"[20,50)",750,caml,0.043478
2M,1e-07,0,15,"[20,50)",750,svdquartets,0.086957
2M,1e-07,0,15,"[20,50)",500,astral,0.0
2M,1e-07,0,15,"[20,50)",500,astrid,0.043478
2M,1e-07,0,15,"[20,50)",500,mpest,0.043478
2M,1e-07,0,15,"[20,50)",500,caml,0.043478
2M,1e-07,0,15,"[20,50)",500,svdquartets,0.0
2M,1e-07,0,15,"[20,50)",250,astral,0.086957
2M,1e-07,0,15,"[20,50)",250,astrid,0.043478
2M,1e-07,0,15,"[20,50)",250,mpest,0.086957
2M,1e-07,0,15,"[20,50)",250,caml,0.086957
2M,1e-07,0,15,"[20,50)",250,svdquartets,0.086957
2M,1e-07,0,15,"[20,50)",100,astral,0.173913
2M,1e-07,0,15,"[20,50)",100,astrid,0.130435
2M,1e-07,0,15,"[20,50)",100,mpest,0.130435
2M,1e-07,0,15,"[20,50)",100,caml,0.130435
2M,1e-07,0,15,"[20,50)",100,svdquartets,0.130435
2M,1e-07,0,15,"[20,50)",50,astral,0.173913
2M,1e-07,0,15,"[20,50)",50,astrid,0.173913
2M,1e-07,0,15,"[20,50)",50,mpest,0.130435
2M,1e-07,0,15,"[20,50)",50,caml,0.130435
2M,1e-07,0,15,"[20,50)",50,svdquartets,0.130435
2M,1e-07,0,16,"[20,50)",1000,astral,0.173913
2M,1e-07,0,16,"[20,50)",1000,astrid,0.130435
2M,1e-07,0,16,"[20,50)",1000,mpest,0.173913
2M,1e-07,0,16,"[20,50)",1000,caml,0.173913
2M,1e-07,0,16,"[20,50)",1000,svdquartets,0.217391
2M,1e-07,0,16,"[20,50)",750,astral,0.173913
2M,1e-07,0,16,"[20,50)",750,astrid,0.130435
2M,1e-07,0,16,"[20,50)",750,mpest,0.130435
2M,1e-07,0,16,"[20,50)",750,caml,0.217391
2M,1e-07,0,16,"[20,50)",750,svdquartets,0.173913
2M,1e-07,0,16,"[20,50)",500,astral,0.130435
2M,1e-07,0,16,"[20,50)",500,astrid,0.130435
2M,1e-07,0,16,"[20,50)",500,mpest,0.130435
2M,1e-07,0,16,"[20,50)",500,caml,0.26087
2M,1e-07,0,16,"[20,50)",500,svdquartets,0.173913
2M,1e-07,0,16,"[20,50)",250,astral,0.173913
2M,1e-07,0,16,"[20,50)",250,astrid,0.26087
2M,1e-07,0,16,"[20,50)",250,mpest,0.26087
2M,1e-07,0,16,"[20,50)",250,caml,0.173913
2M,1e-07,0,16,"[20,50)",250,svdquartets,0.217391
2M,1e-07,0,16,"[20,50)",100,astral,0.26087
2M,1e-07,0,16,"[20,50)",100,astrid,0.26087
2M,1e-07,0,16,"[20,50)",100,mpest,0.304348
2M,1e-07,0,16,"[20,50)",100,caml,0.217391
2M,1e-07,0,16,"[20,50)",100,svdquartets,0.26087
2M,1e-07,0,16,"[20,50)",50,astral,0.304348
2M,1e-07,0,16,"[20,50)",50,astrid,0.26087
2M,1e-07,0,16,"[20,50)",50,mpest,0.347826
2M,1e-07,0,16,"[20,50)",50,caml,0.304348
2M,1e-07,0,16,"[20,50)",50,svdquartets,0.26087
2M,1e-07,0,17,"[20,50)",1000,astral,0.0
2M,1e-07,0,17,"[20,50)",1000,astrid,0.0
2M,1e-07,0,17,"[20,50)",1000,mpest,0.0
2M,1e-07,0,17,"[20,50)",1000,caml,0.0
2M,1e-07,0,17,"[20,50)",1000,svdquartets,0.0
2M,1e-07,0,17,"[20,50)",750,astral,0.0
2M,1e-07,0,17,"[20,50)",750,astrid,0.0
2M,1e-07,0,17,"[20,50)",750,mpest,0.0
